StationID,StationName,Latitude,Longitude,Year,Month,"Air temperature 2m, deg C, monthly average","Precipition, m, monthly total"
1,Abisko Scientific Research Station,68.35440556,18.81590833,2021,6,7.402325501947757,0.0029485758286478666
1,Abisko Scientific Research Station,68.35440556,18.81590833,2021,7,11.398095703125023,0.00366529275762976
1,Abisko Scientific Research Station,68.35440556,18.81590833,2021,8,7.912900356648834,0.002801765728500971
1,Abisko Scientific Research Station,68.35440556,18.81590833,2021,9,3.0842667865391036,0.0030627322809982254
1,Abisko Scientific Research Station,68.35440556,18.81590833,2021,10,-1.6027724186609476,0.004364938744734107
1,Abisko Scientific Research Station,68.35440556,18.81590833,2021,11,-7.058900587150504,0.0017427545290513594
1,Abisko Scientific Research Station,68.35440556,18.81590833,2021,12,-13.12012639013335,0.001978245983669815
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,1,-10.289757530169652,0.005285806629913115
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,2,-13.082545043950859,0.002005384404090529
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,3,-5.171102258207441,0.004340339079772105
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,4,-4.611937380159361,0.0023602849085601267
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,5,0.29034044408570026,0.0031790773156405777
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,6,5.790123711676074,0.00218213430999189
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,7,9.775644454803569,0.0051930107407326094
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,8,9.150807123325535,0.005273550569077955
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,9,3.9285184421935355,0.00121443076376423
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,10,-0.08547301773887739,0.002028758462969015
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,11,-4.7060805503941765,0.0007873945869505401
1,Abisko Scientific Research Station,68.35440556,18.81590833,2022,12,-10.783629564345176,0.0007963240027018719
1,Abisko Scientific Research Station,68.35440556,18.81590833,2023,1,-9.376037325511334,0.0013291124758646675
1,Abisko Scientific Research Station,68.35440556,18.81590833,2023,2,-7.530755266996891,0.002494313688121783
1,Abisko Scientific Research Station,68.35440556,18.81590833,2023,3,--,--
1,Abisko Scientific Research Station,68.35440556,18.81590833,2023,4,--,--
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,1,-17.462271055064036,0.0012220797918168701
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,2,-17.813862068809925,0.0009408034111887142
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,3,-20.07396122640202,0.0009504727781024267
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,4,-9.289583016312122,0.002464632746598489
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,5,-7.059233867575472,0.0007875478762433285
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,6,0.381874407959117,0.000487994033766082
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,7,3.916716369234962,0.0006721050688222981
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,8,1.5894543128632108,0.0017538949720710554
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,9,-1.8403611019988375,0.00226743269047615
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,10,-9.776852100747078,0.000768641512481151
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,11,-12.600849153462377,0.0011222023067447428
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2019,12,-17.68674839460948,0.0005880287443164813
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,1,-20.265984010832454,0.0011022739773737986
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,2,-23.77513278264226,0.0008655710198356832
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,3,-24.58379211425779,0.0009227617875570312
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,4,-14.969580919147745,0.0013605954381742794
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,5,-4.3501800308924885,0.0011603294852256414
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,6,1.08099961606149,0.001248336446688252
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,7,4.955712890625023,0.001239060143470219
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,8,3.0774055133441607,0.002052741299896079
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,9,-0.595819064880402,0.0024764246574688702
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,10,-6.284832121914633,0.0005892079354035194
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,11,-8.383560019351592,0.0026918628690707318
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2020,12,-14.3984709006657,0.0017458371663096285
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,1,-13.961686679742911,0.0015310671629904216
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,2,-12.3903453029248,0.0014326440135923077
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,3,-15.69394855900623,0.0013173977380191168
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,4,-11.61549279955409,0.0017300360057433178
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,5,-8.11761297049253,0.0007028819561939926
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,6,-0.2816409410587539,0.0013328058348897483
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,7,2.8037955834162744,0.0010515294542615921
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,8,2.657299327688861,0.0015169561763155321
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,9,-0.24242502029477464,0.0021756523175350175
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,10,-8.893366989283095,0.0011553375762905133
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,11,-17.414941495521333,0.001087848539742366
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2021,12,-12.03018989269026,0.0015710417408410133
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,1,-17.48030136346128,0.0014839388258784652
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,2,-19.932874063193736,0.0005678645767281296
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,3,-13.010137154079416,0.0028670120518654585
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,4,-15.961247880995131,0.0006660125815392679
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,5,-6.767593629250314,0.0007690738825463983
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,6,1.6624770618719822,0.001301871722039782
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,7,4.539663524359071,0.001499700680075208
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,8,2.368363635623325,0.001925310049756828
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,9,-0.5349667740397877,0.0012256173650779844
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,10,-6.537707197185739,0.0006857443790623722
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,11,-6.004911584047761,0.0012602855830369047
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2022,12,-15.075508980981454,0.0009924519808009833
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2023,1,-9.225575421501958,0.0011353306341804336
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2023,2,-12.750049955449413,0.0013780081598928756
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2023,3,--,--
87,Adam Mickiewicz University Polar Station,78.68043321,16.45465962,2023,4,--,--
52,Adygine Research Station,42.51262778,74.43831389,2019,1,-14.608599866461589,0.00036273584591052684
52,Adygine Research Station,42.51262778,74.43831389,2019,2,-13.529433823685395,0.0007758017225437163
52,Adygine Research Station,42.51262778,74.43831389,2019,3,-6.8318181916397975,0.0009872991073938409
52,Adygine Research Station,42.51262778,74.43831389,2019,4,-1.9573642100818915,0.004336207076216933
52,Adygine Research Station,42.51262778,74.43831389,2019,5,0.6015172349057707,0.0027530869455005625
52,Adygine Research Station,42.51262778,74.43831389,2019,6,4.080669109009307,0.007634513577963327
52,Adygine Research Station,42.51262778,74.43831389,2019,7,10.046289062500023,0.003029301573113083
52,Adygine Research Station,42.51262778,74.43831389,2019,8,7.590027701334634,0.005256125000140833
52,Adygine Research Station,42.51262778,74.43831389,2019,9,2.320817429589397,0.006629900999925237
52,Adygine Research Station,42.51262778,74.43831389,2019,10,-3.110184990440132,0.0017927356980023735
52,Adygine Research Station,42.51262778,74.43831389,2019,11,-11.171240849076014,0.0010528537266799652
52,Adygine Research Station,42.51262778,74.43831389,2019,12,-13.171091111628584,0.0010745058910792142
52,Adygine Research Station,42.51262778,74.43831389,2020,1,-15.976591790318139,0.0004680060374648875
52,Adygine Research Station,42.51262778,74.43831389,2020,2,-10.375107618132233,0.0012842088976642075
52,Adygine Research Station,42.51262778,74.43831389,2020,3,-7.853881123256826,0.0009609815595052504
52,Adygine Research Station,42.51262778,74.43831389,2020,4,-2.039708551536023,0.002385717902019379
52,Adygine Research Station,42.51262778,74.43831389,2020,5,2.7610906924398364,0.004483944220046064
52,Adygine Research Station,42.51262778,74.43831389,2020,6,4.383563872549189,0.0063346659627023265
52,Adygine Research Station,42.51262778,74.43831389,2020,7,6.802997864923498,0.007068447047923289
52,Adygine Research Station,42.51262778,74.43831389,2020,8,6.87334227722107,0.008122943341732025
52,Adygine Research Station,42.51262778,74.43831389,2020,9,1.4713052034316547,0.005027281958727775
52,Adygine Research Station,42.51262778,74.43831389,2020,10,-5.805203562756503,0.0019299458226760685
52,Adygine Research Station,42.51262778,74.43831389,2020,11,-12.450681571569817,0.0008485338548903654
52,Adygine Research Station,42.51262778,74.43831389,2020,12,-15.736179416524863,0.00038582351292188117
52,Adygine Research Station,42.51262778,74.43831389,2021,1,-13.641157302040313,0.0006149058047702906
52,Adygine Research Station,42.51262778,74.43831389,2021,2,-10.596899412199718,0.002627480466941382
52,Adygine Research Station,42.51262778,74.43831389,2021,3,-9.647663636843731,0.002963268452956257
52,Adygine Research Station,42.51262778,74.43831389,2021,4,-4.545211001309667,0.0019081740330591439
52,Adygine Research Station,42.51262778,74.43831389,2021,5,1.9446817191279138,0.0031228484933352534
52,Adygine Research Station,42.51262778,74.43831389,2021,6,5.2177658442657275,0.005678282393317354
52,Adygine Research Station,42.51262778,74.43831389,2021,7,8.733745087160287,0.006983154267720722
52,Adygine Research Station,42.51262778,74.43831389,2021,8,6.346586766310736,0.00647893397521887
52,Adygine Research Station,42.51262778,74.43831389,2021,9,5.141628362720212,0.003583525206603256
52,Adygine Research Station,42.51262778,74.43831389,2021,10,-6.803680426720803,0.0026139628173440605
52,Adygine Research Station,42.51262778,74.43831389,2021,11,-11.34255018255351,0.0006373953456932677
52,Adygine Research Station,42.51262778,74.43831389,2021,12,-12.137855832176115,0.000428170839978976
52,Adygine Research Station,42.51262778,74.43831389,2022,1,-13.656467556481516,0.0005457624289539036
52,Adygine Research Station,42.51262778,74.43831389,2022,2,-13.839776819115684,0.0008654010105825982
52,Adygine Research Station,42.51262778,74.43831389,2022,3,-7.687951068366772,0.005147864178144588
52,Adygine Research Station,42.51262778,74.43831389,2022,4,-0.0038585015135481626,0.0018335278972296883
52,Adygine Research Station,42.51262778,74.43831389,2022,5,2.633643168983099,0.0063431593531572805
52,Adygine Research Station,42.51262778,74.43831389,2022,6,6.1587258064103025,0.005156118318164191
52,Adygine Research Station,42.51262778,74.43831389,2022,7,9.022984758901316,0.00748330730282161
52,Adygine Research Station,42.51262778,74.43831389,2022,8,5.900934224872913,0.006255115192948179
52,Adygine Research Station,42.51262778,74.43831389,2022,9,4.426598101248885,0.0022444405199447204
52,Adygine Research Station,42.51262778,74.43831389,2022,10,-4.049489789942413,0.0018621183242541113
52,Adygine Research Station,42.51262778,74.43831389,2022,11,-10.44462444910863,0.001050461222326457
52,Adygine Research Station,42.51262778,74.43831389,2022,12,-15.20818253363285,0.0002835439518094063
52,Adygine Research Station,42.51262778,74.43831389,2023,1,-17.070654296874977,0.0003601040911216679
52,Adygine Research Station,42.51262778,74.43831389,2023,2,-12.51854323990392,0.0006864416849401856
52,Adygine Research Station,42.51262778,74.43831389,2023,3,--,--
52,Adygine Research Station,42.51262778,74.43831389,2023,4,--,--
41,Aktru Research Station ,50.08359722,87.77935278,2019,1,-22.275939681369067,0.00034763616529079246
41,Aktru Research Station ,50.08359722,87.77935278,2019,2,-20.162053725742453,0.000530204109889573
41,Aktru Research Station ,50.08359722,87.77935278,2019,3,-9.80874512366978,0.00038222423291985833
41,Aktru Research Station ,50.08359722,87.77935278,2019,4,-5.57518894736387,0.0022925018133921555
41,Aktru Research Station ,50.08359722,87.77935278,2019,5,-2.1551107743799207,0.0019623105698404553
41,Aktru Research Station ,50.08359722,87.77935278,2019,6,5.887121017996492,0.0034407721719746215
41,Aktru Research Station ,50.08359722,87.77935278,2019,7,8.518961616979368,0.005023532844021177
41,Aktru Research Station ,50.08359722,87.77935278,2019,8,8.716678313326554,0.0037020547137807864
41,Aktru Research Station ,50.08359722,87.77935278,2019,9,2.3050834235367006,0.0029341639546138455
41,Aktru Research Station ,50.08359722,87.77935278,2019,10,-7.374095378756522,0.002051722507551674
41,Aktru Research Station ,50.08359722,87.77935278,2019,11,-17.95193863332986,0.0021514752077499335
41,Aktru Research Station ,50.08359722,87.77935278,2019,12,-19.91911459352866,0.001100639792256563
41,Aktru Research Station ,50.08359722,87.77935278,2020,1,-22.224932980449694,0.0006739941951619519
41,Aktru Research Station ,50.08359722,87.77935278,2020,2,-16.95599335970877,0.0010587418752832098
41,Aktru Research Station ,50.08359722,87.77935278,2020,3,-13.448625368656678,0.0010320876685278218
41,Aktru Research Station ,50.08359722,87.77935278,2020,4,-1.4546888607245592,0.000509344295907095
41,Aktru Research Station ,50.08359722,87.77935278,2020,5,2.8251414360030367,0.002776467326686481
41,Aktru Research Station ,50.08359722,87.77935278,2020,6,5.221404694657394,0.005096007325934657
41,Aktru Research Station ,50.08359722,87.77935278,2020,7,8.893361318572943,0.0060652755200862885
41,Aktru Research Station ,50.08359722,87.77935278,2020,8,6.806819161377348,0.004692271866419093
41,Aktru Research Station ,50.08359722,87.77935278,2020,9,-0.6806490282165214,0.002181873483681664
41,Aktru Research Station ,50.08359722,87.77935278,2020,10,-10.440281698970182,0.0014597138551686172
41,Aktru Research Station ,50.08359722,87.77935278,2020,11,-17.421889617590665,0.0006246081398359146
41,Aktru Research Station ,50.08359722,87.77935278,2020,12,-24.543371582031227,0.0005470524211831124
41,Aktru Research Station ,50.08359722,87.77935278,2021,1,-23.113080587179383,0.0005710322928125424
41,Aktru Research Station ,50.08359722,87.77935278,2021,2,-17.975075693540703,0.001500007171066395
41,Aktru Research Station ,50.08359722,87.77935278,2021,3,-14.745352425018666,0.0012843666154099254
41,Aktru Research Station ,50.08359722,87.77935278,2021,4,-8.187047539801029,0.001905792954178528
41,Aktru Research Station ,50.08359722,87.77935278,2021,5,-0.16427191169276512,0.002480953295268045
41,Aktru Research Station ,50.08359722,87.77935278,2021,6,4.792317396201838,0.004057206418508101
41,Aktru Research Station ,50.08359722,87.77935278,2021,7,9.916650390625023,0.004084128058776086
41,Aktru Research Station ,50.08359722,87.77935278,2021,8,7.4935691758172425,0.0025859655212140233
41,Aktru Research Station ,50.08359722,87.77935278,2021,9,1.2570797644412437,0.002109488146272382
41,Aktru Research Station ,50.08359722,87.77935278,2021,10,-10.283054857991942,0.0011441423103054908
41,Aktru Research Station ,50.08359722,87.77935278,2021,11,-17.556505240635545,0.0017758202670569354
41,Aktru Research Station ,50.08359722,87.77935278,2021,12,-20.245662647867988,0.0008636937000966222
41,Aktru Research Station ,50.08359722,87.77935278,2022,1,-20.933990189140417,0.0003983593881798091
41,Aktru Research Station ,50.08359722,87.77935278,2022,2,-20.55275453793911,0.0002233687264379114
41,Aktru Research Station ,50.08359722,87.77935278,2022,3,-14.420907739789413,0.0014890423970499644
41,Aktru Research Station ,50.08359722,87.77935278,2022,4,-6.156244664022438,0.0015445794231657066
41,Aktru Research Station ,50.08359722,87.77935278,2022,5,3.5534329903669573,0.001406048863641046
41,Aktru Research Station ,50.08359722,87.77935278,2022,6,7.329506385231298,0.0030631560521892534
41,Aktru Research Station ,50.08359722,87.77935278,2022,7,7.259569362321258,0.00467497783260456
41,Aktru Research Station ,50.08359722,87.77935278,2022,8,5.727264965630695,0.0031146815756160576
41,Aktru Research Station ,50.08359722,87.77935278,2022,9,2.9713255891533663,0.001056602407182443
41,Aktru Research Station ,50.08359722,87.77935278,2022,10,-9.470102696947492,0.0006529560921710769
41,Aktru Research Station ,50.08359722,87.77935278,2022,11,-18.837457028671963,0.0008590581858782939
41,Aktru Research Station ,50.08359722,87.77935278,2022,12,-24.09798317297259,0.0004374938255230047
41,Aktru Research Station ,50.08359722,87.77935278,2023,1,-22.839642602869475,0.00061845716904621
41,Aktru Research Station ,50.08359722,87.77935278,2023,2,-17.998212753751545,0.0003535197025679015
41,Aktru Research Station ,50.08359722,87.77935278,2023,3,--,--
41,Aktru Research Station ,50.08359722,87.77935278,2023,4,--,--
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,1,-12.029638671874977,0.004284331178442678
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,2,-6.206491096178411,0.0020926397006996583
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,3,-5.40517060062416,0.004259016808790934
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,4,-2.4145215296766196,0.007615549957726943
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,5,-0.7313476465637905,0.0035395557765834995
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,6,8.471630577730139,0.006813864807552944
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,7,10.5319607650261,0.006293873394856988
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,8,10.189422672338026,0.010069330811488385
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,9,6.378139787844248,0.003782992459174322
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,10,2.487781620251212,0.009709029294565455
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,11,-5.222605085265968,0.009029538319702877
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2019,12,-6.374844924712306,0.007076905851603387
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,1,-7.359459740077284,0.001988717551603029
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,2,-6.383954980368912,0.005940233554158202
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,3,-5.028743100893564,0.0031645985719674554
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,4,0.5644666700305265,0.002012128585190731
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,5,3.4035244148523134,0.004476758454517206
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,6,5.824612806149446,0.008106800995855881
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,7,10.149702829675277,0.0054506955184868994
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,8,9.889155237896603,0.010623391939730671
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,9,6.497663718058789,0.003439630633221356
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,10,-0.9080827263017568,0.009920680264886796
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,11,-2.0963983861482234,0.0010808262490555522
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2020,12,-8.16879708460931,0.005336495354644449
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,1,-11.006032818299786,0.007788943873161063
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,2,-5.652235310031074,0.0026158667847044834
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,3,-6.078221512533503,0.002610918110937977
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,4,-4.44825035445524,0.002680199543669063
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,5,-0.35455574460695516,0.007092703540934926
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,6,7.366398625471845,0.006281501710440724
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,7,9.0554029442049,0.013036251068115234
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,8,8.3615811053985,0.005126367053174341
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,9,7.08835972683255,0.0044683837758354265
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,10,1.2564664977056168,0.0037938414747393547
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,11,-5.339213797670368,0.0033221947980700364
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2021,12,-7.754107351121036,0.004696784103520326
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,1,-8.32585444412905,0.001821033644361032
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,2,-7.752649742215965,0.004983807181977684
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,3,-5.45655131452736,0.0009390277122845094
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,4,-2.2341424276759767,0.003914132313986735
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,5,3.904577475965141,0.0038408538755211634
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,6,9.63990411513214,0.007961957121382375
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,7,11.850732421875023,0.004511399170882748
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,8,10.792508356804717,0.004568689586410378
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,9,4.584552030173484,0.0032588137071374768
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,10,4.58819605243616,0.0026223381273222223
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,11,-4.180414718151269,0.0016303193707441401
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2022,12,-7.812776109549532,0.002044104631066617
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2023,1,-9.56664402455749,0.0010461855326900082
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2023,2,-6.695883286050787,0.000563118839636445
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2023,3,--,--
27,ALPFOR Alpine Research and Education Station Furka ,46.57666667,8.42138889,2023,4,--,--
98,Alt Pirineu Natural Park,42.495969,1.21,2019,1,-1.9403072062691535,0.0031795346964664383
98,Alt Pirineu Natural Park,42.495969,1.21,2019,2,1.8289963659172486,0.0011264062691447802
98,Alt Pirineu Natural Park,42.495969,1.21,2019,3,3.230001438623958,0.0008878928231720578
98,Alt Pirineu Natural Park,42.495969,1.21,2019,4,4.588305852943336,0.004260652517450816
98,Alt Pirineu Natural Park,42.495969,1.21,2019,5,7.647225744686807,0.003330801407292019
98,Alt Pirineu Natural Park,42.495969,1.21,2019,6,15.967149068146,0.0027857532911882326
98,Alt Pirineu Natural Park,42.495969,1.21,2019,7,18.589887027933457,0.002912231779723686
98,Alt Pirineu Natural Park,42.495969,1.21,2019,8,17.950435846133814,0.002423201142338534
98,Alt Pirineu Natural Park,42.495969,1.21,2019,9,13.638728043027925,0.001650960185717359
98,Alt Pirineu Natural Park,42.495969,1.21,2019,10,9.943180153510411,0.0026816232392844297
98,Alt Pirineu Natural Park,42.495969,1.21,2019,11,0.41916884313053515,0.003614890049365094
98,Alt Pirineu Natural Park,42.495969,1.21,2019,12,1.8452296740645124,0.004076790270227981
